Date,Temp. (°C),Humid. Rel (%),Vent (m/s),Pression (mbar),Ensolleillement (W/m2),watts
2018-07-04 12:45:00,26.602,32.979332,3.8644667,930.0,1068.8667,483.04477
2018-07-04 13:00:00,26.792,30.321333,3.7818668,930.0,1052.9333,494.45758
2018-07-04 13:15:00,27.591333,30.467333,3.3584,929.93335,1092.8,457.22025
2018-07-04 13:30:00,27.370667,30.445333,3.4126,929.0,964.63336,414.95383
2018-07-04 13:45:00,27.334,29.97,3.3549333,929.0,929.3467,204.06013
2018-07-04 14:00:00,26.994667,30.518667,3.5032,929.0,433.50665,384.42154
2018-07-04 14:15:00,27.060667,31.025333,3.0531332,929.0,814.3667,246.90942
2018-07-04 14:30:00,26.691334,31.037333,3.5039334,929.0,482.97333,377.5919
2018-07-04 14:45:00,27.506666,29.525333,2.7247334,929.0,835.6667,204.0722
2018-07-04 15:00:00,26.972666,30.542,2.8645332,928.4667,486.66,319.7761
2018-07-04 15:15:00,26.898666,30.218666,2.8575335,928.0,683.06,136.7853
2018-07-04 15:30:00,26.928667,31.596666,3.6584666,928.6,330.0,104.35989
2018-07-04 15:45:00,26.445333,32.28533,3.1915333,929.0,205.44667,187.956
2018-07-04 16:00:00,26.58,32.31333,3.0774,929.0,380.02667,60.473454
2018-07-04 16:15:00,26.166666,31.598667,3.9166667,929.0,137.27333,85.49802
2018-07-04 16:30:00,25.939333,34.406,3.4338667,929.0,178.50667,123.9092
2018-07-04 16:45:00,26.030666,34.491333,3.6468666,929.0,269.60666,19.060324
2018-07-04 17:00:00,25.496666,36.898666,2.7171333,929.0,38.461334,18.456318
2018-07-04 17:15:00,25.166,35.162,2.533,929.0,50.648,10.573078
2018-07-04 17:30:00,25.064,33.036667,2.3848667,929.0,29.356667,4.539546
2018-07-04 17:45:00,24.869333,34.053333,2.0257332,929.0,4.921,0.0
2018-07-04 18:00:00,24.684,36.066,2.3641999,929.0,0.2824,0.0
2018-07-04 18:15:00,24.318666,39.579334,2.8676667,929.0,0.0,0.0
2018-07-04 18:30:00,23.837334,41.036667,2.4990666,929.26666,0.0,0.0
2018-07-04 18:45:00,23.522667,42.061333,2.6039333,930.0,0.0,0.0
2018-07-04 19:00:00,23.346666,42.548668,2.5773335,930.0,0.0,0.0
2018-07-04 19:15:00,23.138,43.654,2.7432666,930.0,0.0,0.0
2018-07-04 19:30:00,22.607334,45.045334,1.8345333,930.0,0.0,0.0
2018-07-04 19:45:00,22.196667,46.581333,2.2168,930.0,0.0,0.0
2018-07-04 20:00:00,21.836666,47.956,2.1894,930.0,0.0,0.0
2018-07-04 20:15:00,21.452,49.808666,1.673,930.0,0.0,0.0
2018-07-04 20:30:00,21.199333,51.634666,1.5002667,930.0,0.0,0.0
2018-07-04 20:45:00,21.255333,52.446667,1.8768667,930.3333,0.0,0.0
2018-07-04 21:00:00,20.957333,53.315334,1.1481333,931.0,0.0,0.0
2018-07-04 21:15:00,20.66,54.40867,1.4374,930.73334,0.0,0.0
2018-07-04 21:30:00,20.908667,55.235332,3.0272667,931.0,0.0,0.0
2018-07-04 21:45:00,20.858667,57.48,3.2236,931.0,0.0,0.0
2018-07-04 22:00:00,20.624666,60.532665,3.1408668,931.0,0.0,0.0
2018-07-04 22:15:00,20.154,61.778667,2.5071332,931.0,0.0,0.0
2018-07-04 22:30:00,19.784666,63.075333,2.5221999,931.0,0.0,0.0
2018-07-04 22:45:00,19.581333,65.542,2.8302667,931.0,0.0,0.0
2018-07-04 23:00:00,19.308666,68.225334,2.6838667,931.0,0.0,0.0
2018-07-04 23:15:00,19.226,70.875336,2.3084,931.0,0.0,0.0
2018-07-04 23:30:00,18.827333,71.31467,1.8038666,931.0,0.0,0.0
2018-07-04 23:45:00,18.752666,72.610664,2.9146001,931.0,0.0,0.0
2018-07-05 00:00:00,18.75,73.492,2.5709333,931.0,0.0,0.0
2018-07-05 00:15:00,18.624,74.292,2.4486,931.0,0.0,0.0
2018-07-05 00:30:00,18.475334,75.126,2.2673333,931.0,0.0,0.0
2018-07-05 00:45:00,18.330667,75.82267,2.1706,931.0,0.0,0.0
2018-07-05 01:00:00,18.167334,76.488,2.2428668,931.0,0.0,0.0
2018-07-05 01:15:00,18.104,76.982,2.394,931.0,0.0,0.0
2018-07-05 01:30:00,17.860666,77.720665,2.0304,931.0,0.0,0.0
2018-07-05 01:45:00,17.688667,78.136665,1.8362,931.0,0.0,0.0
2018-07-05 02:00:00,17.514668,78.68733,2.0798666,931.0,0.0,0.0
2018-07-05 02:15:00,17.584,78.21267,2.557,931.0,0.0,0.0
2018-07-05 02:30:00,17.534,78.108665,2.4973333,931.0,0.0,0.0
2018-07-05 02:45:00,17.439999,77.93867,2.358,930.73334,0.0,0.0
2018-07-05 03:00:00,17.378,77.75533,2.3393333,930.0,0.0,0.0
2018-07-05 03:15:00,17.412666,77.65933,2.7069333,930.0,0.0,0.0
2018-07-05 03:30:00,17.264666,78.36733,1.8103334,930.0,0.0,0.0
2018-07-05 03:45:00,17.084,79.084,1.6272,930.0,0.0,0.0
2018-07-05 04:00:00,17.003334,79.534,1.8106,930.6667,0.0,0.0
2018-07-05 04:15:00,16.852667,80.244,1.4832,930.93335,0.0,0.0
2018-07-05 04:30:00,16.536,80.96667,2.1050668,931.0,0.0,0.0
2018-07-05 04:45:00,16.375334,82.153336,1.1438,931.0,0.0,0.0
2018-07-05 05:00:00,16.124666,83.16,1.5303334,931.0,0.0,0.0
2018-07-05 05:15:00,15.922667,83.666664,1.4557333,931.0,0.0,0.0
2018-07-05 05:30:00,15.812,84.39333,1.5603334,931.0,0.0,0.0
2018-07-05 05:45:00,15.806667,84.63333,1.3744667,931.0,0.0,0.0
2018-07-05 06:00:00,15.810667,84.96667,1.7598667,931.0,0.43026668,1.9130056
2018-07-05 06:15:00,15.802667,85.69334,1.5181333,931.0,4.938667,9.720837
2018-07-05 06:30:00,15.941334,85.293335,1.1888,931.0,23.236668,21.117561
2018-07-05 06:45:00,16.322666,83.73333,1.0564,931.0,58.014668,43.967297
2018-07-05 07:00:00,16.862667,82.473335,2.0017333,931.0,106.6,63.544743
2018-07-05 07:15:00,17.237333,81.09333,2.4327333,931.4667,166.66667,85.46987
2018-07-05 07:30:00,17.814,78.594,2.1624,932.0,220.41333,115.49532
2018-07-05 07:45:00,18.638666,74.748665,2.1702666,932.0,283.41333,149.05838
2018-07-05 08:00:00,19.234667,71.392,2.4370666,932.0,356.99335,168.65994
2018-07-05 08:15:00,19.834667,68.32667,2.9153333,932.0,415.41333,185.71483
2018-07-05 08:30:00,20.178,66.54867,2.7599335,932.0,456.08,266.16928
2018-07-05 08:45:00,20.630667,63.646,3.2678,932.0,603.4133,219.43266
2018-07-05 09:00:00,20.921333,62.674667,3.3131332,932.0,469.44666,257.9765
2018-07-05 09:15:00,21.174,61.792,3.2119334,932.0,617.79333,171.60661
2018-07-05 09:30:00,21.215334,60.62533,3.7835333,932.0,389.96667,148.74683
2018-07-05 09:45:00,21.375334,59.912,3.1685333,932.0,301.78,188.27357
2018-07-05 10:00:00,21.796667,58.104,3.4214666,932.0,368.08,176.67183
2018-07-05 10:15:00,22.038,55.482666,3.9568667,932.0,367.03333,259.70108
2018-07-05 10:30:00,22.343332,55.08,3.6220667,932.0,518.4133,310.73914
2018-07-05 10:45:00,22.800667,53.873333,3.6958668,932.0,646.7733,253.31633
2018-07-05 11:00:00,22.878,52.252,3.5803332,932.0,515.9133,414.06143
2018-07-05 11:15:00,23.371332,51.990665,4.0295334,932.0,913.2267,387.56552
2018-07-05 11:30:00,23.226667,54.362667,3.8716,932.0,783.85333,309.66177
2018-07-05 11:45:00,23.466667,52.873333,3.4002,931.73334,702.8,331.9889
2018-07-05 12:00:00,23.934,50.932667,3.3664668,931.0,623.92,343.7997
2018-07-05 12:15:00,23.982,51.176,4.0480666,931.0,681.4133,377.01837
2018-07-05 12:30:00,24.125334,51.946,3.7738,931.0,812.25336,472.95456
2018-07-05 12:45:00,24.472,50.754,4.1858,930.93335,953.29333,393.09708
2018-07-05 13:00:00,24.864,49.36,3.8404667,930.0,889.63336,257.2529
2018-07-05 13:15:00,25.136667,48.994667,3.7659333,930.0,531.17334,171.6468
2018-07-05 13:30:00,24.495333,50.456,3.3807333,930.0,340.40668,467.78012
2018-07-05 13:45:00,25.086666,49.456665,3.7499332,930.0,888.0133,295.96964
2018-07-05 14:00:00,25.571333,46.788,3.448,929.4667,668.98,368.53885
2018-07-05 14:15:00,25.464666,47.343334,3.8723333,929.06665,755.99335,206.76158
2018-07-05 14:30:00,25.363333,47.737335,3.4534,929.0,482.58667,378.13055
2018-07-05 14:45:00,25.319334,47.660667,3.7695334,929.0,794.62665,254.2781
2018-07-05 15:00:00,25.871334,46.398,4.350933,929.0,573.2867,136.96585
2018-07-05 15:15:00,24.883333,48.486668,4.904733,929.0,225.38667,283.68848
2018-07-05 15:30:00,25.500666,46.993332,3.7560666,929.0,616.72,121.49719
2018-07-05 15:45:00,25.170666,49.506,3.6390667,929.0,274.41333,66.78487
2018-07-05 16:00:00,24.612,52.440666,3.7597334,929.0,148.72,51.45657
2018-07-05 16:15:00,24.212,54.416,3.6789334,929.13336,111.746666,57.863464
2018-07-05 16:30:00,23.569334,56.666668,3.6256,930.0,124.37067,54.282642
2018-07-05 16:45:00,23.460667,56.173332,2.9234,930.0,111.043335,63.7578
2018-07-05 17:00:00,23.448666,55.743336,3.1637332,930.0,163.64667,29.579681
2018-07-05 17:15:00,23.370667,55.083332,3.236,930.0,106.502,8.8927145
2018-07-05 17:30:00,23.128,56.426,2.7678,930.0,16.666,5.899315
2018-07-05 17:45:00,22.975332,56.912,2.5988667,930.0,4.5694666,0.0
2018-07-05 18:00:00,22.786,57.744,2.3323333,930.0,0.39993334,0.0
2018-07-05 18:15:00,22.398666,61.02,2.5755334,930.0,0.0,0.0
2018-07-05 18:30:00,22.119333,61.70933,2.3222666,930.0,0.0,0.0
2018-07-05 18:45:00,21.796,63.06333,2.0728,930.0,0.0,0.0
2018-07-05 19:00:00,21.576666,64.956,1.9927334,930.6667,0.0,0.0
2018-07-05 19:15:00,21.309334,65.67333,2.8151333,931.0,0.0,0.0
2018-07-05 19:30:00,20.992666,67.65933,2.6376667,931.0,0.0,0.0
2018-07-05 19:45:00,20.749334,69.56333,2.6456666,931.0,0.0,0.0
2018-07-05 20:00:00,20.526,70.36,2.4680667,931.0,0.0,0.0
2018-07-05 20:15:00,20.316,71.00066,2.2204666,931.0,0.0,0.0
2018-07-05 20:30:00,20.064667,71.65933,1.9096667,931.0,0.0,0.0
2018-07-05 20:45:00,19.868668,72.256004,2.0185332,931.13336,0.0,0.0
2018-07-05 21:00:00,19.715334,72.79933,1.9630667,932.0,0.0,0.0
2018-07-05 21:15:00,19.513332,73.734,2.1936667,932.0,0.0,0.0
2018-07-05 21:30:00,19.302,74.48533,2.0417333,932.0,0.0,0.0
2018-07-05 21:45:00,19.096,75.14267,1.9298,932.0,0.0,0.0
2018-07-05 22:00:00,18.941334,76.10267,1.7624667,932.0,0.0,0.0
2018-07-05 22:15:00,18.758667,77.05133,2.0855334,932.0,0.0,0.0
2018-07-05 22:30:00,18.526,78.139336,2.2025332,932.0,0.0,0.0
2018-07-05 22:45:00,18.368668,78.89667,2.4193332,932.0,0.0,0.0
2018-07-05 23:00:00,18.210667,79.63734,2.2323334,932.0,0.0,0.0
2018-07-05 23:15:00,18.082666,80.30666,1.8394667,932.0,0.0,0.0
2018-07-05 23:30:00,18.016666,80.63333,1.7692667,932.0,0.0,0.0
2018-07-05 23:45:00,17.946667,80.95333,2.2239332,932.0,0.0,0.0
2018-07-06 00:00:00,17.824667,80.96,1.8184,932.0,0.0,0.0
2018-07-06 00:15:00,17.703333,80.886665,1.4356,932.0,0.0,0.0
2018-07-06 00:30:00,17.644667,80.92,1.5076667,932.0,0.0,0.0
2018-07-06 00:45:00,17.642,81.386665,1.6914,932.0,0.0,0.0
2018-07-06 01:00:00,17.584667,81.706665,1.3942667,932.0,0.0,0.0
2018-07-06 01:15:00,17.641333,81.33333,1.9326667,932.0,0.0,0.0
2018-07-06 01:30:00,17.628,81.613335,2.3518667,931.8,0.0,0.0
2018-07-06 01:45:00,17.584,82.46,1.9582,931.0,0.0,0.0
2018-07-06 02:00:00,17.482666,82.72,1.6719334,931.0,0.0,0.0
2018-07-06 02:15:00,17.603333,81.92667,2.1200666,931.0,0.0,0.0
2018-07-06 02:30:00,17.664,81.27333,1.7982,931.0,0.0,0.0
2018-07-06 02:45:00,17.482666,82.82,2.3296,931.0,0.0,0.0
2018-07-06 03:00:00,17.258,84.55334,2.523,931.0,0.0,0.0
2018-07-06 03:15:00,17.173334,84.526665,2.4814668,931.0,0.0,0.0
2018-07-06 03:30:00,17.094,84.18667,1.8989333,931.0,0.0,0.0
2018-07-06 03:45:00,17.010666,83.96,1.9946667,931.0,0.0,0.0
2018-07-06 04:00:00,16.763334,84.62666,2.1778667,931.0,0.0,0.0
2018-07-06 04:15:00,16.580666,85.433334,2.0802667,931.0,0.0,0.0
2018-07-06 04:30:00,16.639334,85.45333,1.5784,931.0,0.0,0.0
2018-07-06 04:45:00,16.644,85.380005,1.4606667,931.0,0.0,0.0
2018-07-06 05:00:00,16.523333,85.82,1.5778667,931.0,0.0,0.0
2018-07-06 05:15:00,16.211334,86.753334,1.5445334,931.0,0.0,0.0
2018-07-06 05:30:00,16.115334,86.76666,1.9674667,931.0,0.0,0.0
2018-07-06 05:45:00,16.212667,85.833336,1.8532667,931.0,0.0,0.0
2018-07-06 06:00:00,16.371334,85.02,1.8228,931.0,0.25013334,0.0
2018-07-06 06:15:00,16.444666,84.87334,1.8582001,931.0,4.498133,7.7849364
2018-07-06 06:30:00,16.316668,84.986664,1.8034667,931.0,20.123333,20.4221
2018-07-06 06:45:00,16.491333,84.113335,2.2016666,931.0,55.129333,42.10201
2018-07-06 07:00:00,17.183334,81.87334,1.5956,931.4667,102.64,64.819084
2018-07-06 07:15:00,17.951334,79.99067,1.9642667,932.0,161.52667,89.090225
2018-07-06 07:30:00,18.549334,79.744,2.5338666,932.0,224.95334,118.42289
2018-07-06 07:45:00,19.176,77.194664,2.5268,932.0,289.34665,150.15584
2018-07-06 08:00:00,19.682667,74.426,2.6989334,932.0,355.22665,156.45117
2018-07-06 08:15:00,20.025333,72.53467,2.9986668,932.0,386.98666,205.39479
2018-07-06 08:30:00,20.413334,70.05,3.2223332,932.06665,446.06,224.89987
2018-07-06 08:45:00,21.225334,66.138664,2.7953334,933.0,542.3,226.19096
2018-07-06 09:00:00,21.324,65.14267,3.4587333,933.0,557.9133,250.88924
2018-07-06 09:15:00,21.682667,63.354,2.876,933.0,497.52667,342.17157
2018-07-06 09:30:00,22.194668,60.928665,3.9363334,933.0,734.7267,316.9621
2018-07-06 09:45:00,22.614,58.336666,3.3318,933.0,686.6,404.10385
2018-07-06 10:00:00,22.907333,57.169334,3.9966667,933.0,827.54,257.34537
2018-07-06 10:15:00,23.070667,56.612,2.9713333,933.0,504.54666,331.35373
2018-07-06 10:30:00,23.594667,54.832,2.8693333,932.6667,705.9067,378.1788
2018-07-06 10:45:00,23.989334,53.628666,3.1576667,932.0,825.34,322.361
2018-07-06 11:00:00,23.755333,53.23,3.2890666,932.0,590.7867,350.61362
2018-07-06 11:15:00,24.366667,51.772667,3.5786,932.0,808.0933,449.45758
2018-07-06 11:30:00,24.698,50.994667,3.5927334,932.0,1000.7267,465.71283
2018-07-06 11:45:00,25.010666,48.963333,3.6115334,932.0,967.54,427.3194
2018-07-06 12:00:00,25.429333,48.482,3.4268,931.2,918.70667,379.1999
2018-07-06 12:15:00,25.349333,48.246666,3.5377333,931.0,764.24664,506.60605
2018-07-06 12:30:00,26.112,45.985332,3.415,931.0,1041.1466,496.2706
2018-07-06 12:45:00,26.618666,44.651333,3.4694667,931.0,1080.1466,305.98615
2018-07-06 13:00:00,26.705334,44.465332,3.4587333,930.0,676.4267,492.3511
2018-07-06 13:15:00,26.638,44.61067,3.455,930.0,1095.58,368.22525
2018-07-06 13:30:00,26.536667,44.42,3.5139332,930.0,741.30664,219.54926
2018-07-06 13:45:00,26.718,44.084667,3.0307333,930.0,536.44666,452.2475
2018-07-06 14:00:00,27.086666,43.24267,3.2882667,929.13336,978.73334,442.65173
2018-07-06 14:15:00,27.486,41.566666,3.251,929.0,938.4867,194.27512
2018-07-06 14:30:00,27.014666,43.093998,2.5754666,929.0,423.71335,163.2249
2018-07-06 14:45:00,26.506666,43.484,3.2706,929.0,310.59332,368.84433
2018-07-06 15:00:00,27.202,42.54933,3.0990667,929.0,804.12665,129.10707
2018-07-06 15:15:00,26.920666,43.149334,3.006,929.0,252.70667,277.4615
2018-07-06 15:30:00,26.936666,42.334,2.6516001,929.0,560.80664,242.14116
2018-07-06 15:45:00,27.262001,42.65333,3.03,929.0,480.08667,49.41843
2018-07-06 16:00:00,26.7,43.094666,2.7058,929.0,126.56734,201.94965
2018-07-06 16:15:00,26.8,43.573334,2.6018667,929.0,413.94,140.05356
2018-07-06 16:30:00,26.548666,45.631332,3.347,929.0,313.82,139.0566
2018-07-06 16:45:00,26.251333,46.59133,2.8116667,929.0,297.16666,50.829453
2018-07-06 17:00:00,26.038666,47.60533,2.5478666,929.0,123.278,18.263622
2018-07-06 17:15:00,25.350666,49.676666,3.0513334,929.26666,37.311333,8.157053
2018-07-06 17:30:00,24.85,51.752,2.8409333,929.3333,14.831066,5.7105894
2018-07-06 17:45:00,24.482666,52.609333,3.4978666,930.0,3.9048667,0.0
2018-07-06 18:00:00,24.076,54.687332,2.8958,930.0,0.2912,0.0
2018-07-06 18:15:00,23.659332,57.432,2.6269333,930.0,0.0,0.0
2018-07-06 18:30:00,23.367332,58.756,2.5054,930.0,0.0,0.0
2018-07-06 18:45:00,23.121334,59.335335,2.7808666,930.4,0.0,0.0
2018-07-06 19:00:00,22.82,60.694,2.1048667,931.0,0.0,0.0
2018-07-06 19:15:00,22.547333,61.966667,2.0734,931.0,0.0,0.0
2018-07-06 19:30:00,22.294666,62.225334,1.8504667,931.0,0.0,0.0
2018-07-06 19:45:00,21.998,62.920666,1.6575333,931.0,0.0,0.0
2018-07-06 20:00:00,21.789333,63.868,1.8039334,931.0,0.0,0.0
2018-07-06 20:15:00,21.732,65.25266,2.4822667,931.0,0.0,0.0
2018-07-06 20:30:00,21.499332,66.438,2.1786,931.6667,0.0,0.0
2018-07-06 20:45:00,21.372,67.26867,2.5230668,931.0,0.0,0.0
2018-07-06 21:00:00,21.232,68.25867,2.5293334,931.26666,0.0,0.0
2018-07-06 21:15:00,21.052666,69.44334,2.2108,932.0,0.0,0.0
2018-07-06 21:30:00,20.884666,71.392,2.2906,932.0,0.0,0.0
2018-07-06 21:45:00,20.677334,72.76933,1.8656,932.0,0.0,0.0
2018-07-06 22:00:00,20.583334,74.106,2.3601334,932.0,0.0,0.0
2018-07-06 22:15:00,20.522,74.694664,2.405,932.0,0.0,0.0
2018-07-06 22:30:00,20.313334,75.366,1.8033333,932.0,0.0,0.0
2018-07-06 22:45:00,20.096,76.08667,1.7692667,932.0,0.0,0.0
2018-07-06 23:00:00,19.910667,77.016,1.695,932.0,0.0,0.0
2018-07-06 23:15:00,19.743334,77.98067,2.2967334,932.0,0.0,0.0
2018-07-06 23:30:00,19.576,79.078,2.0819333,932.0,0.0,0.0
2018-07-06 23:45:00,19.342001,79.97134,1.6812,932.0,0.0,0.0
2018-07-07 00:00:00,19.288,80.380005,2.3286,932.0,0.0,0.0
2018-07-07 00:15:00,19.172667,81.08667,2.1834,932.0,0.0,0.0
2018-07-07 00:30:00,18.973999,81.36,2.1120667,931.4,0.0,0.0
2018-07-07 00:45:00,18.773333,81.84,2.0739334,931.0,0.0,0.0
2018-07-07 01:00:00,18.492,82.57333,1.9685333,931.0,0.0,0.0
2018-07-07 01:15:00,18.264668,82.68,1.9324,931.0,0.0,0.0
2018-07-07 01:30:00,18.122,82.55333,2.4077334,931.0,0.0,0.0
2018-07-07 01:45:00,18.106667,82.02,2.6208,931.0,0.0,0.0
2018-07-07 02:00:00,18.042,82.153336,2.7406,931.0,0.0,0.0
2018-07-07 02:15:00,18.144667,81.513336,2.6811333,931.0,0.0,0.0
2018-07-07 02:30:00,18.178,81.13333,1.8620666,930.3333,0.0,0.0
2018-07-07 02:45:00,18.002666,81.87334,1.5750667,931.0,0.0,0.0
2018-07-07 03:00:00,17.834,82.746666,2.2772667,930.73334,0.0,0.0
2018-07-07 03:15:00,17.620667,83.42,2.5711334,930.4667,0.0,0.0
2018-07-07 03:30:00,17.513332,83.986664,2.8408666,930.4667,0.0,0.0
2018-07-07 03:45:00,17.407999,84.72,2.5071332,930.06665,0.0,0.0
2018-07-07 04:00:00,17.301334,85.07333,2.4466667,930.0,0.0,0.0
2018-07-07 04:15:00,17.347334,84.653336,2.3798666,930.6,0.0,0.0
2018-07-07 04:30:00,18.038666,82.0,2.5622666,931.0,0.0,0.0
2018-07-07 04:45:00,18.446667,80.54,2.358,931.0,0.0,0.0
2018-07-07 05:00:00,18.465332,80.45333,2.3314,931.0,0.0,0.0
2018-07-07 05:15:00,18.503334,80.54667,2.4138668,931.0,0.0,0.0
2018-07-07 05:30:00,18.551332,79.5,2.1764,931.0,0.0,0.0
2018-07-07 05:45:00,18.551332,76.93733,2.8164666,931.0,0.0,0.0
2018-07-07 06:00:00,18.518667,76.406,1.8948,931.0,0.046133332,2.7479033
2018-07-07 06:15:00,18.477333,76.58,2.0297334,931.0,4.5791335,7.7915664
2018-07-07 06:30:00,18.345333,77.454666,2.1366,931.5333,19.654001,14.605147
2018-07-07 06:45:00,18.275333,78.09267,2.6535335,932.0,41.425335,25.837055
2018-07-07 07:00:00,18.078,80.291336,2.586,932.0,57.370667,59.247353
2018-07-07 07:15:00,18.475334,79.238,2.4246,932.0,153.88,87.28289
2018-07-07 07:30:00,19.003334,76.986,2.5914,932.0,226.67334,104.73376
2018-07-07 07:45:00,19.51,74.472,2.3670666,932.06665,254.34,89.41451
2018-07-07 08:00:00,19.661333,72.90933,2.4432666,933.0,205.28,107.708565
2018-07-07 08:15:00,19.648,72.65134,3.2298667,933.0,226.17334,127.54731
2018-07-07 08:30:00,19.919333,71.112,3.2758,933.0,278.56,207.88719
2018-07-07 08:45:00,20.290667,68.77267,3.2837334,933.0,480.75333,243.0663
2018-07-07 09:00:00,21.091333,64.958664,3.8936667,933.0,505.34,174.3687
2018-07-07 09:15:00,21.539333,62.217335,3.0121999,933.0,383.59332,208.00377
2018-07-07 09:30:00,21.828,60.19533,3.5572,933.0,443.94,402.8898
2018-07-07 09:45:00,22.581333,58.129333,3.6450667,933.0,843.80664,375.1236
2018-07-07 10:00:00,23.409332,55.675335,2.9584668,933.0,833.52,332.14972
2018-07-07 10:15:00,23.148666,54.786,3.9140668,933.0,681.81335,405.08707
2018-07-07 10:30:00,23.710001,52.054,3.5572,933.0,884.74,337.05414
2018-07-07 10:45:00,24.020666,50.22,3.3380666,933.0,712.5867,485.92313
2018-07-07 11:00:00,24.301332,49.48,3.5492668,933.0,997.74,482.53424
2018-07-07 11:15:00,24.876667,47.454666,4.208,933.0,1031.0667,470.00388
2018-07-07 11:30:00,24.956667,47.0,3.6601999,932.3333,1018.4,448.2918
2018-07-07 11:45:00,25.001333,47.597332,3.6194668,932.0,1018.88666,291.92416
2018-07-07 12:00:00,24.974667,46.800667,3.6078,932.0,650.12,431.15448
2018-07-07 12:15:00,25.671333,44.888668,2.88,932.0,919.0,446.4788
2018-07-07 12:30:00,25.773333,44.104,3.1765335,932.0,947.86,450.59927
2018-07-07 12:45:00,25.828667,44.734,3.7436666,932.0,938.54,333.50845
2018-07-07 13:00:00,25.564667,45.586,3.3255334,931.26666,712.12665,402.95715
2018-07-07 13:15:00,25.668667,45.47867,3.5297334,931.0,880.75336,367.7469
2018-07-07 13:30:00,25.762,45.079998,3.3718,931.0,758.29333,377.39493
2018-07-07 13:45:00,25.853334,44.872665,3.5342667,931.0,837.3467,400.0396
2018-07-07 14:00:00,25.974667,44.318,2.9457333,930.86664,839.55334,403.9591
2018-07-07 14:15:00,26.136667,44.003334,3.6566668,930.0,843.2133,323.5194
2018-07-07 14:30:00,26.282,42.922,2.8746667,930.0,708.66,356.32605
2018-07-07 14:45:00,26.343334,43.510666,3.7490666,930.0,723.48,342.0952
2018-07-07 15:00:00,26.467333,42.36,2.9687333,930.0,732.87335,318.91986
2018-07-07 15:15:00,26.327333,42.274002,3.3290668,930.0,677.6067,289.60596
2018-07-07 15:30:00,26.561333,41.775333,3.0595334,930.0,612.64667,258.39862
2018-07-07 15:45:00,26.120667,43.318,3.8324666,930.0,550.4267,229.80597
2018-07-07 16:00:00,26.239334,42.96467,2.9117334,930.0,488.22,196.48242
2018-07-07 16:15:00,25.986668,42.479332,2.8986,930.0,419.23334,164.28217
2018-07-07 16:30:00,25.789333,43.716667,2.7731333,930.0,351.03333,126.140305
2018-07-07 16:45:00,25.590666,44.24267,2.6101334,930.0,278.73334,76.34445
2018-07-07 17:00:00,25.424,44.874,2.9847333,930.0,206.90666,32.658005
2018-07-07 17:15:00,25.019333,45.653336,2.8024666,930.0,134.48666,7.8917317
2018-07-07 17:30:00,24.771334,46.43,2.0002,930.0,60.085335,4.8261876
2018-07-07 17:45:00,24.372,47.715332,2.0857334,930.0,5.3105335,0.0
2018-07-07 18:00:00,24.004667,48.331333,2.31,930.4667,0.39813334,0.0
2018-07-07 18:15:00,23.646667,49.71467,1.8682,930.0,0.0,0.0
2018-07-07 18:30:00,23.312666,50.720665,1.5678,930.6667,0.0,0.0
2018-07-07 18:45:00,23.004,52.294,1.8126,931.0,0.0,0.0
2018-07-07 19:00:00,22.647333,53.532,1.8598,931.0,0.0,0.0
2018-07-07 19:15:00,22.281334,55.706,2.2292666,931.0,0.0,0.0
2018-07-07 19:30:00,21.968,58.663334,3.063,931.0,0.0,0.0
2018-07-07 19:45:00,21.559334,60.597332,2.3062668,931.6,0.0,0.0
2018-07-07 20:00:00,21.258,61.528,2.4546,932.0,0.0,0.0
2018-07-07 20:15:00,20.834667,62.917336,2.5116,932.0,0.0,0.0
2018-07-07 20:30:00,20.595333,64.23067,2.856,932.0,0.0,0.0
2018-07-07 20:45:00,20.494,64.302666,2.9030666,932.0,0.0,0.0
2018-07-07 21:00:00,20.360666,64.0,2.6759334,932.0,0.0,0.0
2018-07-07 21:15:00,20.254,63.776,2.6234,932.0,0.0,0.0
2018-07-07 21:30:00,20.050667,64.34067,2.2187333,932.0,0.0,0.0
2018-07-07 21:45:00,19.831333,64.532,2.4466667,932.0,0.0,0.0
2018-07-07 22:00:00,19.702667,64.886665,2.6074667,932.0,0.0,0.0
2018-07-07 22:15:00,19.508,64.71067,2.2426,932.0,0.0,0.0
2018-07-07 22:30:00,19.364666,63.868668,1.4599334,932.0,0.0,0.0
2018-07-07 22:45:00,19.039333,64.461334,1.4128,932.0,0.0,0.0
2018-07-07 23:00:00,18.897333,65.04933,1.3448,932.0,0.0,0.0
2018-07-07 23:15:00,18.68,65.612,1.4126,932.0,0.0,0.0
2018-07-07 23:30:00,18.495333,66.167336,1.3142667,932.0,0.0,0.0
2018-07-07 23:45:00,18.303333,67.22666,1.3254666,932.0,0.0,0.0
2018-07-08 00:00:00,18.292667,68.669334,1.2681333,932.0,0.0,0.0
2018-07-08 00:15:00,18.057333,70.604004,1.3857334,932.0,0.0,0.0
2018-07-08 00:30:00,17.887333,73.111336,1.7365333,931.13336,0.0,0.0
2018-07-08 00:45:00,17.848,75.12334,1.8809333,931.0,0.0,0.0
2018-07-08 01:00:00,17.628,76.366,1.7068,931.0,0.0,0.0
